project,alpha,walks,capacity,graph,policy,far_threshold,prefetch_depth,start_node,avg_length,total_steps,auth_time,walk_time,auth_calls,cache_hit,cache_miss,hit_rate,is_length1,is_failed,source_log
baseline,0.01,1000,100,vldb,lru,,,0,119.95,11995,10.08601,39.967946,6765,5130,6765,0.4312736443883985,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/lru_100/vldb.log
baseline,0.01,1000,100,vldb,lru,,,1,92.32,9232,8.652534,29.542956,6235,5137,6235,0.4517235314808301,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/lru_100/vldb.log
baseline,0.01,1000,100,vldb,lru,,,2,102.97,10297,9.499084,32.924069,6805,6137,6805,0.4741925513830938,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/lru_100/vldb.log
baseline,0.01,1000,100,vldb,lru,,,3,102.24,10224,9.285624,33.606395,6977,5523,6977,0.44184,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/lru_100/vldb.log
baseline,0.01,1000,100,vldb,lru,,,4,1.0,100,0.002077,0.015772,1,98,1,0.98989898989899,True,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/lru_100/vldb.log
baseline,0.01,1000,100,vldb,memo,,,0,119.95,11995,8.958554,38.778391,6016,5879,6016,0.4942412778478352,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/memo_100/vldb.log
baseline,0.01,1000,100,vldb,memo,,,1,92.32,9232,7.365609,28.273198,5352,6020,5352,0.5293703833978192,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/memo_100/vldb.log
baseline,0.01,1000,100,vldb,memo,,,2,102.97,10297,7.527715,30.856847,5442,7500,5442,0.5795085767269356,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/memo_100/vldb.log
baseline,0.01,1000,100,vldb,memo,,,3,102.24,10224,8.072283,32.414247,5947,6553,5947,0.52424,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/memo_100/vldb.log
baseline,0.01,1000,100,vldb,memo,,,4,1.0,100,0.002131,0.015753,1,98,1,0.98989898989899,True,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/memo_100/vldb.log
baseline,0.01,1000,100,vldb,none,,,0,119.95,11995,17.82221,47.102917,11895,0,11895,0.0,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/none_100/vldb.log
baseline,0.01,1000,100,vldb,none,,,1,92.32,9232,15.51953,35.945652,11372,0,11372,0.0,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/none_100/vldb.log
baseline,0.01,1000,100,vldb,none,,,2,102.97,10297,17.726878,40.673376,12942,0,12942,0.0,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/none_100/vldb.log
baseline,0.01,1000,100,vldb,none,,,3,102.24,10224,17.90325,40.460046,12500,0,12500,0.0,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/none_100/vldb.log
baseline,0.01,1000,100,vldb,none,,,4,1.0,100,0.173655,0.191361,99,0,99,0.0,True,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/none_100/vldb.log
baseline,0.01,1000,100,vldb,arc,,,0,119.95,11995,10.01994,39.966294,6772,5123,6772,0.43068516183270283,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/arc_100/vldb.log
baseline,0.01,1000,100,vldb,arc,,,1,92.32,9232,8.625296,29.588731,6271,5101,6271,0.4485578614139993,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/arc_100/vldb.log
baseline,0.01,1000,100,vldb,arc,,,2,102.97,10297,9.530705,33.054998,6805,6137,6805,0.4741925513830938,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/arc_100/vldb.log
baseline,0.01,1000,100,vldb,arc,,,3,102.24,10224,9.332418,33.778579,6961,5539,6961,0.44312,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/arc_100/vldb.log
baseline,0.01,1000,100,vldb,arc,,,4,1.0,100,0.002067,0.01599,1,98,1,0.98989898989899,True,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/vldb/arc_100/vldb.log
baseline,0.01,1000,100,amazon0601,lru,,,0,42.21,4221,4.015712,30.296599,2443,1678,2443,0.4071827226401359,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/lru_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,lru,,,1,1.0,100,0.0,23.938098,0,0,0,0.0,True,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/lru_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,lru,,,2,18.91,1891,1.804623,27.229861,1191,1347,1191,0.5307328605200946,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/lru_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,lru,,,3,26.1,2610,2.679384,31.944141,1730,1565,1730,0.47496206373292865,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/lru_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,lru,,,4,44.5,4450,5.184474,29.709272,3430,2317,3430,0.40316686967113274,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/lru_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,memo,,,0,42.21,4221,3.540292,29.850179,2165,1956,2165,0.4746420771657365,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/memo_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,memo,,,1,1.0,100,0.0,23.868568,0,0,0,0.0,True,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/memo_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,memo,,,2,18.91,1891,1.561978,26.94764,1028,1510,1028,0.594956658786446,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/memo_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,memo,,,3,26.1,2610,2.153794,31.252168,1388,1907,1388,0.5787556904400607,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/memo_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,memo,,,4,44.5,4450,4.351279,28.842025,2843,2904,2843,0.5053071167565687,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/memo_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,none,,,0,42.21,4221,6.924824,32.88406,4121,0,4121,0.0,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/none_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,none,,,1,1.0,100,0.0,23.768475,0,0,0,0.0,True,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/none_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,none,,,2,18.91,1891,3.739163,28.736389,2538,0,2538,0.0,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/none_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,none,,,3,26.1,2610,5.029039,34.080252,3295,0,3295,0.0,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/none_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,none,,,4,44.5,4450,8.663653,32.997886,5747,0,5747,0.0,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/none_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,arc,,,0,42.21,4221,3.988362,30.290246,2440,1681,2440,0.40791070128609563,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/arc_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,arc,,,1,1.0,100,0.0,23.71066,0,0,0,0.0,True,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/arc_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,arc,,,2,18.91,1891,1.759918,26.94512,1182,1356,1182,0.5342789598108747,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/arc_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,arc,,,3,26.1,2610,2.499011,31.468155,1647,1648,1647,0.5001517450682853,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/arc_100/amazon0601.log
baseline,0.01,1000,100,amazon0601,arc,,,4,44.5,4450,5.166974,29.57161,3437,2310,3437,0.40194884287454324,False,False,base/auth-baseline-cache/results/alpha0.01_walks_1000_capa_100/amazon0601/arc_100/amazon0601.log
bfs-degree,0.01,1000,100,vldb,bfs-lru,2.0,2.0,0,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/bfs-lru_far2_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,bfs-lru,2.0,2.0,1,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/bfs-lru_far2_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,bfs-lru,2.0,2.0,2,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/bfs-lru_far2_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,bfs-lru,2.0,2.0,3,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/bfs-lru_far2_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,bfs-lru,2.0,2.0,4,1.0,1000,4.154932,1.754467,294,1508,638,0.7027027027027027,True,False,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/bfs-lru_far2_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,degree-lru,,,0,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/degree-lru_100/vldb.log
bfs-degree,0.01,1000,100,vldb,degree-lru,,,1,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/degree-lru_100/vldb.log
bfs-degree,0.01,1000,100,vldb,degree-lru,,,2,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/degree-lru_100/vldb.log
bfs-degree,0.01,1000,100,vldb,degree-lru,,,3,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/degree-lru_100/vldb.log
bfs-degree,0.01,1000,100,vldb,degree-lru,,,4,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/degree-lru_100/vldb.log
bfs-degree,0.01,1000,100,vldb,lru,,,0,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/lru_100/vldb.log
bfs-degree,0.01,1000,100,vldb,lru,,,1,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/lru_100/vldb.log
bfs-degree,0.01,1000,100,vldb,lru,,,2,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/lru_100/vldb.log
bfs-degree,0.01,1000,100,vldb,lru,,,3,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/lru_100/vldb.log
bfs-degree,0.01,1000,100,vldb,lru,,,4,1.0,1000,2.217356,0.112147,97,499,115,0.8127035830618893,True,False,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/lru_100/vldb.log
bfs-degree,0.01,1000,100,vldb,bfs-lru,3.0,2.0,0,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/bfs-lru_far3_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,bfs-lru,3.0,2.0,1,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/bfs-lru_far3_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,bfs-lru,3.0,2.0,2,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/bfs-lru_far3_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,bfs-lru,3.0,2.0,3,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/bfs-lru_far3_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,hybrid-lru,6.0,2.0,0,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/hybrid-lru_far6_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,hybrid-lru,6.0,2.0,1,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/hybrid-lru_far6_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,hybrid-lru,6.0,2.0,2,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/hybrid-lru_far6_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,hybrid-lru,6.0,2.0,3,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/hybrid-lru_far6_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,hybrid-lru,6.0,2.0,4,1.0,1000,60.845934,66.677105,1100,1323,1585,0.45495185694635487,True,False,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/hybrid-lru_far6_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,bfs-lru,6.0,2.0,0,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/bfs-lru_far6_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,bfs-lru,6.0,2.0,1,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/bfs-lru_far6_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,bfs-lru,6.0,2.0,2,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/bfs-lru_far6_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,bfs-lru,6.0,2.0,3,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/bfs-lru_far6_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,bfs-lru,6.0,2.0,4,1.0,1000,4.030113,14.665646,247,1119,548,0.6712657468506299,True,False,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/bfs-lru_far6_depth2_100/vldb.log
bfs-degree,0.01,1000,100,vldb,none,,,0,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/none_100/vldb.log
bfs-degree,0.01,1000,100,vldb,none,,,1,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/none_100/vldb.log
bfs-degree,0.01,1000,100,vldb,none,,,2,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/none_100/vldb.log
bfs-degree,0.01,1000,100,vldb,none,,,3,0.0,0,0.0,0.0,0,0,0,0.0,True,True,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/none_100/vldb.log
bfs-degree,0.01,1000,100,vldb,none,,,4,1.0,1000,110.051609,165.582311,3802,0,4065,0.0,True,False,base/auth-cache-bfs-degree/results/alpha0.01_walks1000_capa100/vldb/none_100/vldb.log
bfs-degree,0.01,100,100,karate,degree-lru,,,0,91.49,9149,3.742466,28.603794,2056,6993,2056,0.772792573765057,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/degree-lru_100/karate.log
bfs-degree,0.01,100,100,karate,degree-lru,,,1,81.92,8192,3.633202,25.587892,2046,7811,2046,0.7924317743735416,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/degree-lru_100/karate.log
bfs-degree,0.01,100,100,karate,degree-lru,,,2,115.93,11593,0.029008,32.645389,17,16757,17,0.9989865267676166,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/degree-lru_100/karate.log
bfs-degree,0.01,100,100,karate,degree-lru,,,3,97.65,9765,4.473796,31.072324,2518,8953,2518,0.7804899311306773,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/degree-lru_100/karate.log
bfs-degree,0.01,100,100,karate,degree-lru,,,4,100.36,10036,4.708828,31.785562,2658,9317,2658,0.7780375782881002,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/degree-lru_100/karate.log
bfs-degree,0.01,100,100,karate,bfs-lru,,,0,91.49,9149,2.816422,27.742523,1531,7518,1531,0.8308100342579291,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/bfs-lru_100/karate.log
bfs-degree,0.01,100,100,karate,bfs-lru,,,1,81.92,8192,2.231696,24.254587,1267,8590,1267,0.8714619052450036,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/bfs-lru_100/karate.log
bfs-degree,0.01,100,100,karate,bfs-lru,,,2,115.93,11593,0.030776,32.667014,17,16757,17,0.9989865267676166,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/bfs-lru_100/karate.log
bfs-degree,0.01,100,100,karate,bfs-lru,,,3,97.65,9765,3.483406,30.151365,1967,9504,1967,0.8285241042629239,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/bfs-lru_100/karate.log
bfs-degree,0.01,100,100,karate,bfs-lru,,,4,100.36,10036,2.57229,29.821311,1453,10522,1453,0.8786638830897704,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/bfs-lru_100/karate.log
bfs-degree,0.01,100,100,karate,hybrid-lru,,,0,91.49,9149,4.635943,29.499968,2525,6524,2525,0.7209636423914245,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/hybrid-lru_100/karate.log
bfs-degree,0.01,100,100,karate,hybrid-lru,,,1,81.92,8192,4.371192,26.317536,2469,7388,2469,0.7495181089581009,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/hybrid-lru_100/karate.log
bfs-degree,0.01,100,100,karate,hybrid-lru,,,2,115.93,11593,0.029472,32.624421,17,16757,17,0.9989865267676166,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/hybrid-lru_100/karate.log
bfs-degree,0.01,100,100,karate,hybrid-lru,,,3,97.65,9765,5.143572,31.757197,2919,8552,2919,0.7455322116641967,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/hybrid-lru_100/karate.log
bfs-degree,0.01,100,100,karate,hybrid-lru,,,4,100.36,10036,5.037206,32.224227,2835,9140,2835,0.7632567849686848,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/hybrid-lru_100/karate.log
bfs-degree,0.01,100,100,karate,lru,,,0,91.49,9149,2.830645,27.74766,1531,7518,1531,0.8308100342579291,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/lru_100/karate.log
bfs-degree,0.01,100,100,karate,lru,,,1,81.92,8192,2.255085,24.352971,1267,8590,1267,0.8714619052450036,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/lru_100/karate.log
bfs-degree,0.01,100,100,karate,lru,,,2,115.93,11593,0.029025,32.674047,17,16757,17,0.9989865267676166,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/lru_100/karate.log
bfs-degree,0.01,100,100,karate,lru,,,3,97.65,9765,3.49508,30.165611,1967,9504,1967,0.8285241042629239,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/lru_100/karate.log
bfs-degree,0.01,100,100,karate,lru,,,4,100.36,10036,2.586449,29.882016,1453,10522,1453,0.8786638830897704,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/lru_100/karate.log
bfs-degree,0.01,100,100,karate,none,,,0,91.49,9149,15.719952,39.749737,9049,0,9049,0.0,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/none_100/karate.log
bfs-degree,0.01,100,100,karate,none,,,1,81.92,8192,16.544009,37.805695,9857,0,9857,0.0,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/none_100/karate.log
bfs-degree,0.01,100,100,karate,none,,,2,115.93,11593,27.939773,59.133792,16774,0,16774,0.0,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/none_100/karate.log
bfs-degree,0.01,100,100,karate,none,,,3,97.65,9765,19.505952,45.388044,11471,0,11471,0.0,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/none_100/karate.log
bfs-degree,0.01,100,100,karate,none,,,4,100.36,10036,20.218623,46.592456,11975,0,11975,0.0,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/karate/none_100/karate.log
bfs-degree,0.01,100,100,vldb,bfs-lru,2.0,2.0,0,119.95,11995,10.054087,39.720105,6770,5125,6770,0.4308532997057587,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far2_depth2_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,2.0,2.0,1,92.32,9232,8.625613,29.263035,6265,5107,6265,0.4490854730918044,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far2_depth2_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,2.0,2.0,2,102.97,10297,9.512333,32.696721,6853,6089,6853,0.4704836964920414,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far2_depth2_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,2.0,2.0,3,102.24,10224,9.205581,31.848134,6989,5511,6989,0.44088,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far2_depth2_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,2.0,2.0,4,1.0,100,0.002132,0.015197,1,98,1,0.98989898989899,True,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far2_depth2_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,2.0,1.0,0,119.95,11995,10.083908,39.788657,6765,5130,6765,0.4312736443883985,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far2_depth1_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,2.0,1.0,1,92.32,9232,8.604262,29.282495,6235,5137,6235,0.4517235314808301,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far2_depth1_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,2.0,1.0,2,102.97,10297,9.50206,32.782392,6805,6137,6805,0.4741925513830938,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far2_depth1_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,2.0,1.0,3,102.24,10224,9.236178,32.039632,6977,5523,6977,0.44184,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far2_depth1_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,2.0,1.0,4,1.0,100,0.002208,0.01533,1,98,1,0.98989898989899,True,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far2_depth1_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,5.0,1.0,0,119.95,11995,9.937846,39.570792,6765,5130,6765,0.4312736443883985,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far5_depth1_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,5.0,1.0,1,92.32,9232,8.969807,30.306996,6235,5137,6235,0.4517235314808301,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far5_depth1_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,5.0,1.0,2,102.97,10297,9.341977,32.52805,6805,6137,6805,0.4741925513830938,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far5_depth1_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,5.0,1.0,3,102.24,10224,9.214713,32.018581,6977,5523,6977,0.44184,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far5_depth1_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,5.0,1.0,4,1.0,100,0.001818,0.014865,1,98,1,0.98989898989899,True,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far5_depth1_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,5.0,2.0,0,119.95,11995,9.877561,39.501388,6765,5130,6765,0.4312736443883985,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far5_depth2_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,5.0,2.0,1,92.32,9232,8.44334,29.081381,6235,5137,6235,0.4517235314808301,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far5_depth2_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,5.0,2.0,2,102.97,10297,9.369141,32.603512,6804,6138,6804,0.47426981919332406,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far5_depth2_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,5.0,2.0,3,102.24,10224,9.13311,31.920042,6977,5523,6977,0.44184,False,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far5_depth2_100/vldb.log
bfs-degree,0.01,100,100,vldb,bfs-lru,5.0,2.0,4,1.0,100,0.002074,0.01519,1,98,1,0.98989898989899,True,False,base/auth-cache-bfs-degree/results/alpha0.01_walks100_capa100/vldb/bfs-lru_far5_depth2_100/vldb.log
